enrol_id,dataset,ch_en,ground_truth_transcript,enrol_asr_result,TER
S_R003S02C01_001-M_1493.11_1500.78,AISHELL-4,ch,吃饭是很少见 就是去买一些小零食 这个 要控制好孩子们,吃饭少很少见就是去买一些小零食这个要控制好孩子们,0.041666666666666664
S_R003S02C01_001-M_1500.99_1509.09,AISHELL-4,ch,在这方面 因为现在都是长身体的阶段 营养的阶段 你他经常不吃饭 吃一些小零食 影响成长,在这方面因为现在都是长身体的阶段营养的阶段你他经常不吃饭吃一些小零食影响成长,0.0
S_R003S02C01_001-M_1509.89_1516.10,AISHELL-4,ch,但是说呃也养成一个呃不好的习惯就是 呃花钱,再说呃也养成一个呃不好的习惯就是呃花钱,0.1
S_R003S02C01_001-M_1523.62_1532.74,AISHELL-4,ch,再说家长给他们钱啦 一定要让他们有计划的花 嗯 不要你给呃有的就是呃,他说家长给他们钱了一定要让他们有计划的花不要你给呃有的就是呃,0.0967741935483871
S_R003S02C01_001-M_158.29_164.39,AISHELL-4,ch,呃 我希望各位家长也要配合我把咱各个学生的这个,呃我希望各位家长也要配合我把各个学生的这个,0.045454545454545456
S_R003S02C01_001-M_1612.83_1620.12,AISHELL-4,ch,孩子这块儿他呃花钱 你不能说男的给了一百你说爷爷又给了一百,孩子这块儿在呃花钱你比如说奶奶给了一百你不爷爷又给了一百,0.21428571428571427
S_R003S02C01_001-M_1649.25_1656.48,AISHELL-4,ch,呃有些向往有一些自己的想法那是很正常的但是 嗯 一定要把控住他的,呃有一些向往有一些自己的想法那是很正常的但是一定要把控住他的,0.06666666666666667
S_R003S02C01_001-M_1656.56_1661.80,AISHELL-4,ch,想法是哪个方向 嗯 咱这块儿一定要,想法儿是哪个方向咱这块儿一定要,0.13333333333333333
S_R003S02C01_001-M_17.47_23.96,AISHELL-4,ch,啊因为是上次这个期中考试啊 都把大家已经召集过一次啦,啊因为上次这个期中考试啊都把大家已经召集过一次了,0.08
S_R003S02C01_001-M_1743.94_1750.26,AISHELL-4,ch,所以就是给钱多的家长们啊 一定要注意这一块儿 就是该给的给 该花的花,所以就是给钱多的家长们啊一定要注意这一块儿就是该给的给该花的花,0.0
S_R003S02C01_001-M_1766.79_1772.50,AISHELL-4,ch,给一个月你给了这不是七天给了他一百他花了三十,给一个月你给了这不是七天给了他一百他花了三十,0.0
S_R003S02C01_001-M_1779.95_1787.29,AISHELL-4,ch,你说他中午跟晚上都没吃饭 那肯定是拿零花钱去买吃的啦 那每天你们要看看这个,你说他中午跟晚上都没吃饭那肯定是拿零花钱去买吃的啦那每天你们要看看这个,0.0
S_R003S02C01_001-M_179.78_185.48,AISHELL-4,ch,呃讲解 做一下分析我也听你们话中我也对,呃讲解做一下分析我也听你们的话中我也对,0.05555555555555555
S_R003S02C01_001-M_1803.80_1811.13,AISHELL-4,ch,实际上就所以就是呃 一定要保证孩子的营养 再就是学习这块儿我主要重点就是,营养所以就是呃一定要保证孩子的营养再就是学习这一块儿我主要重点就是,0.14705882352941177
S_R003S02C01_001-M_1819.66_1824.70,AISHELL-4,ch,不是我们这一个班级 各个班级抓孩子抓的特别紧张,不是我们这一个班级各个班级抓孩子抓的特别紧张,0.0
S_R003S02C01_001-M_1830.65_1842.61,AISHELL-4,ch,问问孩孩子在学校的情况跟你们反映的一下 你们再给我们反应 我们这块儿也要改进 我们现在就是呃实行就是 课堂互动,问问孩孩子在学校的情况跟你们反映一下你们再给我们反映我们这块儿也要改进我们现在就是呃实行就是课堂互动,0.0392156862745098
S_R003S02C01_001-M_1852.95_1857.97,AISHELL-4,ch,就是没办法 就是太多交流 就是那数学的话 就是一就是一二就二,就是没办法就是太多交流就是那数学的话就是一就是一二就二,0.0
S_R003S02C01_001-M_1862.20_1868.20,AISHELL-4,ch,可以拿一些这个名干部跟他们交流 但是语文儿老师我们这块儿做的非常好,可以拿一些这个名店铺跟他们交流但语文儿老师我们这块儿做的非常好,0.09375
S_R003S02C01_001-M_1868.21_1877.33,AISHELL-4,ch,包括穿插一些呃古典的小故小故事啦 嗯 呃一些典案案这个典例啦啊尽行给他们,包括穿插一些呃古典的小古小故事啦呃一些案案那个典例啦啊进行给他们,0.14705882352941177
S_R003S02C01_001-M_1930.07_1935.53,AISHELL-4,ch,哪些缺点 咱都讨论一下 看看能不能把这个呃,哪些缺点咱都讨论一下看看能不能把这个呃,0.0
S_R003S02C01_001-M_2170.55_2176.74,AISHELL-4,ch,呃你看这位家长说的就挺好 这不儿自我榜样嘛 对吧咱教育孩子不是,对你看这位家长说的就挺好这不是自我榜样嘛对吧咱教育孩子不是,0.06896551724137931
S_R003S02C01_001-M_2180.09_2185.15,AISHELL-4,ch,不是养了个小高小西 呃这个小狗儿小猫儿的你给它这,不是养了个小狗儿小就是小狗儿小猫儿的你给它的,0.30434782608695654
S_R003S02C01_001-M_2185.19_2190.40,AISHELL-4,ch,给它带点儿食物儿 他就对你呵呵啦 笑嘻嘻啦 跟着你,给他带点食物他就对你呵呵了笑嘻嘻了跟着你,0.22727272727272727
S_R003S02C01_001-M_2194.89_2200.58,AISHELL-4,ch,这个一辈子都是你的 你教育的不好 一辈子他就不会听你的,这个一辈子都是你的你教育的不好一辈子他就不会听你的,0.0
S_R003S02C01_001-M_2200.63_2207.05,AISHELL-4,ch,所以呀教育孩子这个方面啊 你们大家也要立个榜样 在家怎么做,所以在教育孩子这方面啊你们大家也要立个榜样在家怎么做,0.07407407407407407
S_R003S02C01_001-M_2212.73_2218.73,AISHELL-4,ch,呃孩子吧写完作业咯 你哎 呃你也可以就是不当他面你,嗯孩子把写成作业了你哎嗯你也可以就是不当他面你,0.21739130434782608
S_R003S02C01_001-M_2218.82_2226.60,AISHELL-4,ch,玩儿会儿手机 不当他面儿 也就说你俩可以互换嘛对吧爸爸妈妈互换一下 你再看一会儿,玩儿会儿手机不当他面儿你说你俩可以互换嘛对吧爸妈互换一下你再看一会儿,0.10810810810810811
S_R003S02C01_001-M_2252.67_2261.22,AISHELL-4,ch,所以就是现在就是回去后你们呀 也自己反反反自己哪有哪些问题比如呃怎么来,所以就是现在就是回去以后你们呀也自己反映反映看自己哪有哪些问题比如呃怎么来,0.11764705882352941
S_R003S02C01_001-M_2271.31_2277.30,AISHELL-4,ch,噼啪 噼啪响一大堆 他就没心思啦他心思就 是 跑哪儿啦 那你看诶,不理爸不理爸想一大堆他就没心思了他心思就跑哪儿了嗯你看诶,0.4074074074074074
S_R003S02C01_001-M_2277.76_2282.85,AISHELL-4,ch,爸这干啥在哪儿他一会儿就会去去看一趟 一会儿看一趟 所以他心思就不在那儿啦,爸这干啥在那儿他一会儿就会去看一趟一会儿看一趟所以他心思就不在这儿了,0.11428571428571428
S_R003S02C01_001-M_2304.35_2310.25,AISHELL-4,ch,所以啊回去以后啊 你们各位家长啊一定要把自己的一些问题找着,所以啊回去以后啊你们各位家长啊一定要把自己的一些问题找着,0.0
S_R003S02C01_001-M_2321.72_2329.54,AISHELL-4,ch,嗯不是说嗯来了批评每个家长每个孩子的咱是如何把孩子的成绩提高一步 大家是共同努力的,咱不是说嗯来了批评每个家长每个孩子的咱是如何把孩子的成绩提高一步大家是共同努力的,0.025
S_R003S02C01_001-M_24.01_32.48,AISHELL-4,ch,呃因为什么呀 就是上次期中考试啊 我该说的都说了 这次把大家召集过来因为呃,呃因为什么呀就是上次期中考试啊我该说的都说了这次把大家召集过来因为呃,0.0
S_R003S02C01_001-M_42.01_47.90,AISHELL-4,ch,嗯就不太了解啦 看看能不能从各位家长的嘴里,嗯就不太了解了看看能不能从各位家长的嘴里,0.05
S_R003S02C01_001-M_47.91_53.09,AISHELL-4,ch,呃话里我能听到一些学生在家的一些表现,呃话里我能听到一些学生在家的一些表现,0.0
S_R003S02C01_001-M_71.75_78.37,AISHELL-4,ch,呃自己的孩子啊呃在家什么情况 现在有些孩子呃都是独生子女的,呃自己的孩子呃在家什么情况现在有些孩子呃都是独生子女的,0.03571428571428571
S_R003S02C01_001-M_890.08_895.77,AISHELL-4,ch,呃 至于玩儿多长时间 一定要有给给他一个呃限制,呃至于玩儿多长时间一定要有一个给他一个限制,0.14285714285714285
S_R003S02C01_001-M_905.98_912.80,AISHELL-4,ch,写作业呃写完以后 我允许你玩儿个十分钟五分钟的,写作业呃写完以后我允许你玩儿个十分钟五分钟的,0.0
S_R003S02C01_001-M_921.02_927.60,AISHELL-4,ch,对 越学越越学不进去 越学越学不进去你索性让他玩儿个十 五分钟 十分钟的,嗯越学越越学不进去越学越学不进去你索性让他玩儿个十五分钟十分钟的,0.03125
S_R003S02C01_001-M_934.82_939.89,AISHELL-4,ch,所以啊这个呃这块儿啊也也不能全部杜绝 你就是适当的,所以啊这个呃这块儿啊也不能全部杜绝就是适当的,0.08333333333333333
S_R003S02C01_002-F_638.58_643.59,AISHELL-4,ch,很多时候儿都是在午夜十一二点 老师嗯正在,很多时候都是在午夜十一二点老师嗯正在,0.05263157894736842
S_R003S02C01_002-F_643.61_649.65,AISHELL-4,ch,批改作业 整理孩子们应注意的问题和事项 我真的很感动,批改作业整理孩子们应注意的问题和事项我真的很感动,0.0
S_R003S02C01_002-F_657.53_662.67,AISHELL-4,ch,在这儿我真诚的道一句 老师 你们辛苦了 感谢你们,在这儿我真诚的道一句老师你们辛苦了感谢你们,0.0
S_R003S02C01_002-F_669.77_675.70,AISHELL-4,ch,很多家长在孩子成长教育中摄取的经验比我多得多,很多家长在孩子成长教育中摄取的经验比我多得多,0.0
S_R003S02C01_002-F_675.90_685.19,AISHELL-4,ch,但很幸运 我在这儿能表达心声 那么我真心谈几句 卓见希望能与大家共勉,但很幸运我在这儿能表达心声那么我真心谈几句拙见希望能与大家共勉,0.03225806451612903
S_R003S02C01_002-F_695.04_700.59,AISHELL-4,ch,嗯 从小成长到现在 在他身上存在很多问题,嗯从小成长到现在在他身上存在很多问题,0.0
S_R003S02C01_002-F_708.35_714.64,AISHELL-4,ch,但是没有办法谁是谁让他是亲生的孩子呢我们也不能放弃,但是没有办法谁是谁让他是亲生的孩子呢我们也不能放弃,0.0
S_R003S02C01_002-F_721.70_728.45,AISHELL-4,ch,孩子爸爸常说 咱孩子就是属奴隶的 必须用鞭子抽着才会去学习,孩子爸爸常说咱孩子就是属奴隶的必须用鞭子抽着才会去学习,0.0
S_R003S02C01_002-F_732.49_738.15,AISHELL-4,ch,就没见过孩子在家主动学习的每天老师布置的作业一做完,就没见过孩子在家主动学习的每天老师布置的作业一做完,0.0
S_R003S02C01_002-F_742.44_747.84,AISHELL-4,ch,没办法 我们就一方面让孩子参加一些补习班儿,没办法我们就一方面让孩子参加一些补习班儿,0.0
S_R003S02C01_002-F_747.90_753.50,AISHELL-4,ch,花钱买时间 另一方面 我和孩子爸爸轮流陪学,花钱买时间另一方面我和孩子爸爸轮流陪学,0.0
S_R003S02C01_002-F_770.01_776.45,AISHELL-4,ch,我的孩子拿住书读不到三分钟就睡着了 书就是催眠曲,我的孩子拿住书读不到三分钟就睡着了书就是催眠曲,0.0
S_R003S02C01_002-F_779.69_784.69,AISHELL-4,ch,选一些必读书立着读 大声读 不让坐着躺着读,选一些必读书立着读大声读不让坐着躺着读,0.0
S_R003S02C01_002-F_785.02_792.14,AISHELL-4,ch,有时候儿读完会问他作者或者简单故事介绍 以保证读书的效果,有时候读完会问他作者或者简单故事介绍以保证读书的效果,0.037037037037037035
S_R003S02C01_002-F_797.55_804.91,AISHELL-4,ch,培养爱好 嗯 给他买过滑轮儿 足球 篮球 乒乓球 象棋 围棋 跳棋,培养爱好嗯给他买过滑轮足球篮球乒乓球象棋围棋跳棋,0.04
S_R003S02C01_002-F_805.28_811.98,AISHELL-4,ch,我们认为孩子成长过程中 该花的钱一定要花 其次是陪玩儿家长,我们认为孩子成长过程中该花的钱一定要花其次是陪玩家长,0.037037037037037035
S_R003S02C01_002-F_819.55_826.98,AISHELL-4,ch,孩子的爸爸 呃原来好多项目都不会 现在嗯也都跟着他学会了,孩子的爸爸嗯原来好多项目都不会现在嗯也都跟着他学会了,0.038461538461538464
S_R003S02C01_002-F_835.72_844.53,AISHELL-4,ch,就报名参加了电子班儿电子琴班儿嗯 挖掘他的天天赋培养 爱好,就报名参加了电子班儿电子琴班儿嗯挖掘他的天天赋培养爱好,0.0
S_R003S02C01_002-F_845.48_850.91,AISHELL-4,ch,嗯 我们孩子在 反正现在嗯这这一阵儿的学习,嗯我们孩子在反正现在嗯这这一阵儿的学习,0.0
S_R003S02C01_002-F_854.42_860.80,AISHELL-4,ch,呃 用呃用功啦 但是他的学习效果 学习效率不是特别好,嗯用嗯用功了但是他的学习效果学习效率不是特别好,0.13043478260869565
S_R003S02C01_003-M_1958.47_1963.77,AISHELL-4,ch,是吧哦呃 其实有啥说啥嘞 就是说我个人觉得啊很多问题确实,是吧呃其实有啥说啥嘞就是说我个人觉得啊很多问题确实,0.038461538461538464
S_R003S02C01_003-M_1963.81_1969.00,AISHELL-4,ch,是出在 我们家长 身上的问题,是出在我们家长身上的问题,0.0
S_R003S02C01_003-M_1969.11_1974.99,AISHELL-4,ch,因为前段儿时间的话也是听一个朋友嘛 他跟他孩子的这种交流跟互动,因为前段儿时间的话也是听一个朋友嘛他和他孩子的这种交流跟互动,0.03333333333333333
S_R003S02C01_003-M_1975.03_1980.45,AISHELL-4,ch,我觉得人家做的真的非常好 人家真是一是做的真的能够说的起话,我觉得人家做的真的非常好人家真是以身作则真的能够说得起话,0.17857142857142858
S_R003S02C01_003-M_1980.48_1985.53,AISHELL-4,ch,而且说完这个话以后 这个话在孩子的心里面确实能产生作用,而且说完这个话以后这个话在孩子的心里面确实能产生作用,0.0
S_R003S02C01_003-M_1985.61_1990.61,AISHELL-4,ch,人家就是做到四个字儿 就是和光同尘 人家真的能跟孩子打打成一片,人家就是做到四个字儿就是和光同尘人家真的能跟孩子打打成一片,0.0
S_R003S02C01_003-M_1994.99_2000.55,AISHELL-4,ch,要从生活当中还有学习当中 人家就是一个呃共同体呃共熔体,也要从生活当中还有学习当中人家就是一个呃共同体呃共荣体,0.07692307692307693
S_R003S02C01_003-M_2000.63_2006.50,AISHELL-4,ch,首先就是说人家觉得先进入孩子这个世界里面 然后了解人家世界什么样一个世界,首先就是说人家觉得先进入孩子这个世界里面然后了解人家世界什么样一个世界,0.0
